Restaurant Name,Revenue,Orders,Weighted_Rating,Last_Order,City,State,Revenue_Share,Recency_Days,Rev_N,Rating_N,Orders_N,Recency_N,Health_Score,Health_Tier
Priya Biryani,12279.0,49,4.047725118483413,2025-08-30,Agartala,Tripura,0.02316245916251093,2,0.002863075548767332,0.5070188499237731,0.0035479340675585776,0.9947368421052631,25.34341562206769,At Risk
Karigari - By Chef Harpal Singh Sokhi,12545.0,45,4.044415584415586,2025-08-31,Dehradun,Uttarakhand,0.023664227558734395,1,0.002925710477295345,0.5050141400199606,0.0032522728952620295,1.0,25.332498077595872,At Risk
Wakhra Swaad,31733.0,96,4.029591836734694,2025-08-30,New Delhi,Delhi,0.05985946059157581,2,0.007443902238932615,0.49603483562893214,0.007021952842043018,0.9947368421052631,25.26660863631876,At Risk
Ao Rice Hotel,4890.0,20,4.175,2025-07-17,Kohima,Nagaland,0.009224238562153144,46,0.001123190259694068,0.5841140573619468,0.0014043905684086038,0.763157894736842,25.22801608998276,At Risk
Zawlbuk,7440.0,77,4.04231464737794,2025-08-29,Aizawl,Mizoram,0.01403442431542319,3,0.0017236378828009598,0.5037415230290678,0.005617562273634415,0.9894736842105263,25.188279293762022,At Risk
Brown Sugar,14381.05,81,4.052416356877324,2025-08-24,Jaipur,Rajasthan,0.027127655618456533,8,0.0033580445394151125,0.5098605103740588,0.005913223445930963,0.9631578947368421,25.17998050908541,At Risk
Sumi Ethnic,700.0,2,4.3,2025-06-04,Kohima,Nagaland,0.0013204431479564827,89,0.0001365724005498028,0.6598312830622572,7.391529307413703e-05,0.5368421052631579,25.17030074638277,At Risk
Meat and Eat,42465.0,132,4.017009493670886,2025-08-29,Chennai,Tamil Nadu,0.08010374039710291,3,0.009970962588416206,0.48841323475212395,0.009682903392711951,0.9894736842105263,25.139630456059862,At Risk
Harishankar Veg Restro,12487.0,74,4.030826140567201,2025-08-30,Jaipur,Rajasthan,0.02355481941218943,2,0.002912053237240365,0.4967825001238819,0.005395816394412003,0.9947368421052631,25.075241882146948,At Risk
Dawat,6593.0,45,4.032644017725258,2025-08-31,Agartala,Tripura,0.012436688106395845,1,0.0015241950840670236,0.49788365704445825,0.0032522728952620295,1.0,25.06252297260167,At Risk
Kc Soup Bar,5723.0,30,4.042460317460317,2025-08-28,Dehradun,Uttarakhand,0.01079556590822136,4,0.0013193364832423194,0.5038297609051088,0.0021435434991499743,0.9842105263157894,25.05264241962385,At Risk
Le Zara,5560.0,24,4.1009216589861754,2025-08-08,Imphal,Manipur,0.01048809128948292,24,0.0012809549292947021,0.5392420056335601,0.001700051740705152,0.8789473684210526,25.051973085203215,At Risk
Ramdev's Khana Khazana,38855.0,228,4.000041593012374,2025-08-31,Raipur,Chhattisgarh,0.07329402644835592,1,0.009120917129821746,0.4781351358415553,0.016778771527829105,1.0,25.04446619099611,At Risk
Pasta Paradise,7295.0,39,4.049019607843138,2025-08-25,Jaipur,Rajasthan,0.013760903949060774,7,0.001689494782663509,0.5078029710679086,0.0028087811368172075,0.968421052631579,25.04205507239593,At Risk
"UBQ-Meals,Thalis & Bowls",37696.0,89,4.015927977839334,2025-08-28,Raipur,Chhattisgarh,0.07110774986481082,4,0.008848007798378259,0.48775811972559513,0.006504545790524059,0.9842105263157894,24.958860082671357,Critical
Gayatri Ganthiya,1264.0,15,4.077777777777778,2025-08-15,Ahmedabad,Gujarat,0.002384343055738563,17,0.00026937728660168006,0.5252228818172608,0.0010348141030379187,0.9157894736842105,24.946052564884752,Critical
The Oberoi Bakers,14390.0,79,4.040462427745664,2025-08-23,Chandigarh,Punjab,0.027144538427276838,9,0.00336015199283739,0.5026195635735196,0.005765392859782689,0.9578947368421052,24.907248212535787,Critical
Punjabi Foods (Jakhan),3798.0,19,4.076310272536689,2025-08-14,Dehradun,Uttarakhand,0.007164347251341031,18,0.0008660573952106462,0.524333958412813,0.0013304752753344668,0.9105263157894736,24.896533711594245,Critical
Dream Cafe Jaipur,13732.0,115,4.013793103448276,2025-08-31,Jaipur,Rajasthan,0.025903321868197746,1,0.0032052129591102004,0.48646494559671893,0.008426343410451622,1.0,24.89068375447501,Critical
Chick Blast (Rajbagh),14045.0,77,4.022049405306495,2025-08-28,Srinagar,Jammu and Kashmir,0.026493748590069716,4,0.00327891496147587,0.49146609976670774,0.005617562273634415,0.9842105263157894,24.82959610009085,Critical
Kathi Junction,1427.0,7,4.13076923076923,2025-07-24,Ranchi,Jharkhand,0.002691817674477001,39,0.00030775884054929704,0.5573218082679903,0.0004434917584448222,0.8,24.74083443683058,Critical
Modern Foods Bakery & Restauran,31181.0,126,4.000207125103562,2025-08-28,Srinagar,Jammu and Kashmir,0.05881819685204441,4,0.007313922988754181,0.4782354048872284,0.00923941163426713,0.9842105263157894,24.666512562010258,Critical
Hungerz,3765.0,28,4.096907216494844,2025-08-02,Chandigarh,Punjab,0.0071020977886516535,30,0.0008582868965586746,0.5368103060481437,0.0019957129130017,0.8473684210526315,24.65223912609301,Critical
SK Bakers,1950.0,5,4.4,2025-04-20,Indore,Madhya Pradesh,0.003678377340735916,134,0.0004309094707002399,0.7204050636225063,0.00029566117229654814,0.30000000000000004,24.63530151094913,Critical
Anna (Truly Veg),17770.0,150,4.001357751815598,2025-08-28,Agartala,Tripura,0.03352039248455243,4,0.004156039430524172,0.4789323829868448,0.011013378668046418,0.9842105263157894,24.59658590334513,Critical
Delicious Fast Food,3685.0,25,4.010982658959538,2025-08-30,Agartala,Tripura,0.006951190000313769,2,0.0008394493240690466,0.4847625531193427,0.0017739670337792888,0.9947368421052631,24.55930232827126,Critical
Brew n Bite,14552.0,56,4.034507042253522,2025-08-19,Srinagar,Jammu and Kashmir,0.02745012669866105,13,0.0033982980771288867,0.4990121614339924,0.004065341119077537,0.9368421052631579,24.556024641118057,Critical
Red Chilliz,17780.0,91,3.997813973424775,2025-08-30,Srinagar,Jammu and Kashmir,0.03353925595809466,2,0.004158394127085375,0.47678578244084635,0.006652376376672333,0.9947368421052631,24.550325186894884,Critical
Nathu'S Sweets And Restaurant,27399.0,116,4.00016313213703,2025-08-26,Srinagar,Jammu and Kashmir,0.051684031158370954,6,0.006423376749307018,0.4782087566842197,0.008500258703525759,0.9736842105263158,24.510045049832545,Critical
chickpet Donne Biryani House,5909.0,27,4.014728682170542,2025-08-27,Bengaluru,Karnataka,0.011146426516106938,5,0.0013631338392807043,0.4870316609989125,0.001921797619927563,0.9789473684210527,24.49338482014768,Critical
The Biryani moradabadi,1245.0,8,4.03,2025-08-23,Dehradun,Uttarakhand,0.002348502456008316,9,0.0002649033631353934,0.4962820755495865,0.0005174070515189592,0.9578947368421052,24.48835391046444,Critical
Sri Vinayaka Hot Chips,8530.0,84,4.0,2025-08-29,Bengaluru,Karnataka,0.016090542931526855,3,0.001980299807972141,0.47810994138151175,0.0061349693251533735,0.9894736842105263,24.439946462372568,Critical
Shri Bhog Rasoi Dhaba,12723.0,74,4.010370370370371,2025-08-24,Ranchi,Jharkhand,0.023999997387786187,8,0.0029676240760847673,0.4843916667729453,0.005395816394412003,0.9631578947368421,24.38995024148841,Critical
Snack-A-Boo,2945.0,17,4.004980719794344,2025-08-29,Srinagar,Jammu and Kashmir,0.005555292958188345,3,0.0006652017785399879,0.4811269516600585,0.0011826446891861925,0.9894736842105263,24.37880635683234,Critical
Tasty Tastes - Nagmapal,18491.0,94,3.98667194510425,2025-08-30,Imphal,Manipur,0.0348804489269476,2,0.004325813052586944,0.47003663465601075,0.0068741222558947445,0.9947368421052631,24.358982427954327,Critical
Punjabi Darbaar Dhaba,29061.0,152,3.9752559726962455,2025-08-30,Srinagar,Jammu and Kashmir,0.054819140461090494,2,0.00681472731777904,0.4631215485807676,0.011161209254194693,0.9947368421052631,24.33682815627072,Critical
Snehalata Fast Food,13909.0,85,3.9879391714735184,2025-08-30,Kolkata,West Bengal,0.026237205349895314,2,0.003246891088243502,0.4708042415761331,0.006208884618227511,0.9947368421052631,24.325549004230915,Critical
Zero Miles,10019.0,54,3.9979865771812078,2025-08-28,Kohima,Nagaland,0.018899314141965717,4,0.002330914125935342,0.4768903350615066,0.003917510532929263,0.9842105263157894,24.32040209069909,Critical
Nisarga Family Daba,19003.0,96,3.9895833333333335,2025-08-28,Bengaluru,Karnataka,0.035846258772310055,4,0.004446373516520562,0.47180017257315265,0.007021952842043018,0.9842105263157894,24.314404437854158,Critical
Malabar Plaza,7479.0,48,3.9898035547240416,2025-08-31,Kochi,Kerala,0.014107991862237908,1,0.0017328211993896535,0.47193356899510697,0.0034740187744844407,1.0,24.296800293318483,Critical
Khana Khazana (Shankar Nagar),31987.0,207,3.978328328328329,2025-08-26,Raipur,Chhattisgarh,0.060338592819548585,6,0.007503711531587182,0.4649825905393761,0.01522655037327223,0.9736842105263158,24.290999290173374,Critical
New Delhi Sweets,8400.0,24,4.069169960474309,2025-08-02,Raipur,Chhattisgarh,0.015845317775477794,30,0.0019496887526764953,0.5200088014528301,0.001700051740705152,0.8473684210526315,24.18593683903238,Critical
Biryani Nation,418.0,4,4.3999999999999995,2025-04-09,Guwahati,Assam,0.0007884931940654426,145,7.01699575238642e-05,0.7204050636225059,0.0002217458792224111,0.24210526315789482,24.04044625613953,Critical
Patna Biryani Club,4630.0,17,3.99376582278481,2025-08-25,Patna,Bihar,0.008733788250055021,7,0.001061968149102777,0.47433366455544546,0.0011826446891861925,0.968421052631579,23.980352082726988,Critical
Singh's Town Cafe,19865.0,150,3.9536842105263172,2025-08-31,Jaipur,Rajasthan,0.037472290191650756,1,0.0046493483600963045,0.4500547167009765,0.011013378668046418,1.0,23.907883008794077,Critical
SKI Heaven Food,2803.0,20,4.003846153846155,2025-08-19,Agartala,Tripura,0.005287431633888602,13,0.0006317650873708982,0.48043970217229104,0.0014043905684086038,0.9368421052631579,23.83497053266332,Critical
Ranga Sai Andhra Tiffins,3214.25,69,3.967164234525269,2025-08-30,Chennai,Tamil Nadu,0.006063191983313036,2,0.0007286019834503921,0.4582200768575704,0.005026239929041319,0.9947368421052631,23.82363960469858,Critical
Pizza Italia,4745.0,17,4.010507246376812,2025-08-15,Dehradun,Uttarakhand,0.00895071819579073,17,0.0010890471595566174,0.48447457774472635,0.0011826446891861925,0.9157894736842105,23.759346849349882,Critical
NBC - Nothing Before Coffee,3470.0,11,3.9894736842105263,2025-08-22,Lucknow,Uttar Pradesh,0.006545625319155706,10,0.0007888233480031713,0.4717337539541173,0.0007391529307413703,0.9526315789473684,23.724664400632157,Critical
Simla Chat,30776.0,210,3.92911877394636,2025-08-31,Ranchi,Jharkhand,0.058054226173583884,1,0.0072185577780254405,0.435174503053366,0.01544829625249464,1.0,23.65294332777189,Critical
Wrap the cravings,5110.0,21,3.9740259740259725,2025-08-24,Kohima,Nagaland,0.009639234980082324,8,0.001174993584040545,0.46237649188534213,0.0014783058614827407,0.9631578947368421,23.579439564519962,Critical
UK Pizza Hut,38016.0,126,3.938191214470283,2025-08-27,Agartala,Tripura,0.07171138101816235,5,0.008923358088336771,0.44067002326778626,0.00923941163426713,0.9789473684210527,23.55129693846293,Critical
Dawat-E-Khas Restaurant,41104.0,149,3.92215088282504,2025-08-31,Imphal,Manipur,0.07753642164800466,1,0.00965048838643641,0.4309537879758607,0.01093946337497228,1.0,23.533422442232723,Critical
Babe da Dhaba,6624.0,65,3.943137254901961,2025-08-29,Raipur,Chhattisgarh,0.012495164874376774,3,0.0015314946434067543,0.4436660269452921,0.00473057875674477,0.9894736842105263,23.360589011335193,Critical
Nanta Bakers,2340.0,17,4.004522613065326,2025-08-09,Shimla,Himachal Pradesh,0.004414052808883099,23,0.0005227426365871763,0.48084945909529164,0.0011826446891861925,0.8842105263157894,23.312151635263856,Critical
Grits N Gravy,48486.0,273,3.901482213438735,2025-08-29,Shimla,Himachal Pradesh,0.0914614378168829,3,0.011388725387916835,0.4184339935370769,0.02010495971616527,0.9894736842105263,23.30540485805755,Critical
Food Hut,10657.0,48,3.9508009153318078,2025-08-25,Srinagar,Jammu and Kashmir,0.020102803753960338,7,0.0024811437665401247,0.44830819579695014,0.0034740187744844407,0.968421052631579,23.302182526375585,Critical
Manbhawan Sweets,10149.0,56,3.93213866039953,2025-08-29,Patna,Bihar,0.019144539298014778,3,0.0023615251812309874,0.43700376244667805,0.004065341119077537,0.9894736842105263,23.18061754513639,Critical
Amar Bhojnalya,8314.0,64,3.940877796901893,2025-08-25,Shimla,Himachal Pradesh,0.01568309190301457,7,0.0019294383622501454,0.44229738781448,0.004656663463670633,0.968421052631579,23.123442964513607,Critical
The Complete Comfort Zone,160.0,2,4.4,2025-03-22,Lucknow,Uttar Pradesh,0.0003018155766757675,163,9.41878624481399e-06,0.7204050636225063,7.391529307413703e-05,0.1473684210526316,23.08769117651278,Critical
Wendy's Flavour Fresh,21054.0,80,3.9466666666666663,2025-08-19,Hyderabad,Telangana,0.039715157195822554,13,0.0049293217812234,0.4458039250827124,0.005839308152856826,0.9368421052631579,23.05649783941902,Critical
New Shakti Sweets & Bakery,13974.0,77,3.9251468860164516,2025-08-24,Srinagar,Jammu and Kashmir,0.026359817927919846,8,0.003262196615891325,0.4327685803746042,0.005617562273634415,0.9631578947368421,22.857475468714888,Critical
Rama Restaurant,21136.0,125,3.8982248520710083,2025-08-30,Jaipur,Rajasthan,0.03986983767886888,2,0.004948630293025269,0.4164608866101358,0.009165496341192993,0.9947368421052631,22.822450157901578,Critical
Biryani Hut,13380.0,88,3.8984216459977454,2025-08-28,Patna,Bihar,0.025239327599511058,4,0.003122327640155837,0.41658009213147373,0.006430630497449922,0.9842105263157894,22.59301374265734,Critical
Captain Sam's Pizza,37276.0,124,3.8835184542404266,2025-08-27,Chandigarh,Punjab,0.07031548397603693,5,0.008749110542807713,0.4075526654599222,0.009091581048118856,0.9789473684210527,22.54784969068288,Critical
Swadh Restaurant,3945.0,27,3.9066666666666667,2025-08-26,Bengaluru,Karnataka,0.007441640312411893,6,0.0009006714346603376,0.4215744128586132,0.001921797619927563,0.9736842105263158,22.45853730080652,Critical
New Freeze Land,7590.0,38,3.8912727272727268,2025-08-30,Ahmedabad,Gujarat,0.01431737641855672,2,0.001758958331219012,0.4122497217905501,0.0027348658437430706,0.9947368421052631,22.439915724892757,Critical
The Great Indian Kitchen,37270.0,202,3.8584199584199586,2025-08-31,Guwahati,Assam,0.07030416589191159,1,0.00874769772487099,0.39234955767770874,0.014856973907901545,1.0,22.417534117484134,Critical
Mantu Biryani,1424.0,10,3.9731921110299484,2025-08-03,Agartala,Tripura,0.0026861586324143307,29,0.000307052431580936,0.46187138954395746,0.0006652376376672333,0.8526315789473684,22.408044325808994,Critical
Bismillah Taj Hotel,662.0,10,4.0,2025-07-22,Bengaluru,Karnataka,0.001248761948495988,41,0.00012762455361722954,0.47810994138151175,0.0006652376376672333,0.7894736842105263,22.25644481844865,Critical
Slice of Shillong,4246.0,21,3.856642512077294,2025-08-31,Shillong,Meghalaya,0.00800943086603318,1,0.0009715478011525629,0.391272891230527,0.0014783058614827407,1.0,21.80661476619157,Critical
Barbecue Live,32904.0,107,3.8427268871925366,2025-08-28,Patna,Bihar,0.06206837334337158,4,0.007719637206249543,0.38284367114924667,0.007835021065858526,0.9842105263157894,21.79290130720245,Critical
Grill Inn,72396.0,342,3.784593893434445,2025-08-31,Jaipur,Rajasthan,0.1365640030563679,1,0.017018804865754394,0.3476303190771173,0.025205114938280728,1.0,21.613764065709308,Critical
Idly Dosa for You,7940.0,68,3.8445317670416945,2025-08-29,Hyderabad,Telangana,0.014977597992534963,3,0.0018413727108611347,0.3839369551084517,0.004952324635967181,0.9894736842105263,21.585546896512604,Critical
Badmaash Kebabi,37791.0,100,3.814665249734326,2025-08-31,Dehradun,Uttarakhand,0.07128695286346205,1,0.008870377415709693,0.3658456764536977,0.007317614014339566,1.0,21.47653767052611,Critical
Anand Sweets & Savouries,133.9,1,4.0,2025-06-29,Bengaluru,Karnataka,0.0002525819107305329,64,3.2730282200728585e-06,0.47810994138151175,0.0,0.668421052631579,21.02763968888994,Critical
Annpurna Thali,14988.0,13,3.7993475682087765,2025-08-25,Patna,Bihar,0.02827257414510252,7,0.003500962847197359,0.3565671776594934,0.0008869835168896444,0.968421052631579,20.53900404032628,Critical
Health Wealth Kitchen,16246.0,62,3.7683734939759055,2025-08-29,Srinagar,Jammu and Kashmir,0.030645599116715744,3,0.0037971836745967595,0.3378050099031058,0.004508832877522359,0.9894736842105263,20.270951143732756,Critical
Mahawar Baker's & Sweets,18294.0,166,3.770408163265306,2025-08-24,Dehradun,Uttarakhand,0.034508838498165564,8,0.0042794255303312346,0.33903748601359407,0.01219602335723261,0.9631578947368421,20.217801016134146,Critical
Mr. Pizza,22932.0,60,3.7781938325991193,2025-08-22,Jaipur,Rajasthan,0.04325771752705437,10,0.005371533795417416,0.3437535602710047,0.0043610022913740856,0.9526315789473684,20.141003995248003,Critical
Logo Cafe,8819.0,62,3.789918256130791,2025-08-15,Shimla,Himachal Pradesh,0.01663569731689746,17,0.0020483505385909223,0.3508554868530336,0.004508832877522359,0.9157894736842105,19.855670021527196,Critical
House of parathas,6154.0,37,3.771112865035517,2025-08-22,Shillong,Meghalaya,0.011608581617891706,10,0.0014208239050301898,0.3394643505174857,0.0026609505506689332,0.9526315789473684,19.820298272212845,Critical
Delicious Kitchen,3840.0,31,3.707462686567164,2025-08-31,Gangtok,Sikkim,0.00724357384021842,1,0.0008759471207677008,0.3009090310858591,0.0022174587922241112,1.0,19.106657993250963,Critical
Pal Sweet and Dhaba,15800.0,160,3.672030075187971,2025-08-31,Chandigarh,Punjab,0.02980428819673204,1,0.003692164207967083,0.27944615882226076,0.011752531598787789,1.0,18.766121964962263,Critical
Jai Krishna Vaishno Dhaba,13622.0,115,3.6739875957679677,2025-08-31,Srinagar,Jammu and Kashmir,0.025695823659233157,1,0.0031793112969369618,0.28063190304280994,0.008426343410451622,1.0,18.714656411370807,Critical
Taaka Chinese,19309.0,63,3.672631578947367,2025-08-25,Mumbai,Maharashtra,0.03642348106270247,7,0.00451842723129339,0.27981051238953913,0.004582748170596496,0.968421052631579,18.35091795066563,Critical
Cheapest Food Zone,540.0,3,4.220000000000001,2025-02-22,Imphal,Manipur,0.0010186275712807153,191,9.889725557054685e-05,0.6113722586140589,0.00014783058614827407,0.0,18.348080260367553,Critical
Naobas Chakhumang Restaurant,24446.0,103,3.666279069767442,2025-08-22,Imphal,Manipur,0.046113647421348825,10,0.005728034854783626,0.2759625574188216,0.007539359893561978,0.9526315789473684,18.185101104100916,Critical
Zaika Family Fast Food,20551.0,78,3.6341929875398433,2025-08-31,Patna,Bihar,0.038766324476648115,1,0.0048108805441948645,0.25652680437989517,0.005691477566708552,1.0,18.00206890449882,Critical
Aahar Kolkatta Biryani,2130.0,7,3.7599999999999993,2025-07-19,Kohima,Nagaland,0.004017919864496154,44,0.00047329400880190286,0.3327328680369148,0.0004434917584448222,0.7736842105263158,17.746629741891574,Critical
